Longitude,Latitude,Roadsegment
-8.627436,41.155632,80866
-8.628543,41.156856,80864
-8.62866,41.156955,80865
-8.628039,41.157675,274015
-8.628066,41.157864,274017
-8.628327,41.158611,134546
-8.628831,41.15943,148168
-8.628507,41.160195,148169
-8.623764,41.16006,208041
-8.625573,41.159466,2652
-8.627625,41.158521,2653
-8.627679,41.158638,2653
-8.627931,41.158548,2653
-8.629407,41.158809,276242
-8.629542,41.158809,276243
-8.630298,41.158152,276264
-8.629911,41.157081,276255
-8.629659,41.156037,2936
-8.633601,41.15862,128146
-8.633196,41.158782,52556
-8.633007,41.159484,52556
-8.63289,41.159862,52556
-8.627697,41.157774,2952
-8.627886,41.157738,2955
-8.627949,41.158125,276268
-8.627886,41.158467,2653
-8.627067,41.158854,2652
-8.625492,41.159547,2652
-8.624961,41.15979,2652
-8.624619,41.159367,208978
-8.624664,41.1597,208974
-8.624682,41.159826,208974
-8.628687,41.159871,136780
-8.629353,41.158935,276242
-8.63037,41.158287,231189
-8.632431,41.158548,288431
-8.633421,41.158719,288419
-8.63379,41.158791,288419
-8.626032,41.157234,273140
-8.625672,41.157162,2971
-8.625123,41.157063,2971
-8.625051,41.157117,2971
-8.62515,41.157171,2971
-8.627283,41.157306,2967
-8.627769,41.157432,2966
-8.628048,41.157801,274016
-8.628075,41.158107,274019
-8.629398,41.158908,276242
-8.629497,41.158836,276243
-8.62974,41.15871,276244
-8.630109,41.15808,276264
-8.630793,41.15682,10197
-8.631504,41.156757,246159
-8.632404,41.157477,259926
-8.63289,41.158152,197345
-8.63307,41.158377,197345
-8.624232,41.159025,208983
-8.630451,41.15943,156182
-8.630109,41.158989,156185
-8.629902,41.158665,276245
-8.630253,41.158197,276264
-8.630298,41.157657,276251
-8.629812,41.157036,276256
-8.629605,41.156244,2934
-8.624331,41.159061,208982
-8.624655,41.159592,208975
-8.630334,41.159277,156182
-8.630091,41.158476,276246
-8.630253,41.157477,276252
-8.628912,41.157072,274008
-8.627751,41.15592,80864
-8.624718,41.159754,208974
-8.623548,41.158431,53210
-8.628255,41.156721,80864
-8.62857,41.156829,80864
-8.628462,41.157171,274012
-8.628048,41.15763,274014
-8.627985,41.158008,274018
-8.628831,41.158845,276276
-8.629362,41.158863,276242
-8.629731,41.158746,276244
-8.630208,41.158224,276264
-8.630361,41.157306,10196
-8.631495,41.156829,246159
-8.632071,41.157315,259927
-8.632665,41.157963,259925
-8.633052,41.158386,259930
-8.630667,41.159754,142764
-8.630154,41.159016,156185
-8.630226,41.158944,156185
-8.630064,41.15871,156186
-8.6301,41.158539,276246
-8.630298,41.158053,276265
-8.629929,41.157144,276255
-8.62911,41.157027,276260
-8.628426,41.156703,80864
-8.627733,41.155839,80864
-8.624718,41.160123,229911
-8.624718,41.159961,276585
-8.623881,41.158791,208983
-8.623233,41.156874,80862
-8.625366,41.157252,2971
-8.627742,41.157666,2966
-8.628048,41.157981,250669
-8.62812,41.158071,225359
-8.629308,41.158674,225308
-8.629443,41.158818,250688
-8.629749,41.158737,250690
-8.6301,41.158512,276246
-8.630379,41.15781,276250
-8.63055,41.15727,10197
-8.631216,41.156829,10198
-8.632179,41.157441,259927
-8.632719,41.158017,259925
-8.633538,41.158602,164196
-8.624133,41.159061,16855
-8.6337,41.158656,164195
-8.632548,41.158467,288425
-8.632233,41.158404,288425
-8.632053,41.158512,288425
-8.631756,41.158413,288425
-8.631702,41.158341,288425
-8.63127,41.158278,288426
-8.631126,41.158242,288426
-8.630937,41.158215,288426
-8.630721,41.158179,288426
-8.630028,41.157324,276254
-8.629596,41.157063,276256
-8.629497,41.157009,276257
-8.628885,41.156964,276261
-8.628507,41.157135,276271
-8.627742,41.157504,2966
-8.625942,41.157369,2971
-8.625411,41.15727,2971
-8.624961,41.157027,10812
-8.625204,41.156163,10813
-8.625177,41.155605,11479
-8.623998,41.155632,10795
-8.632305,41.158575,288430
-8.630712,41.158341,288427
-8.630154,41.157792,276250
-8.629875,41.157342,250704
-8.629101,41.157117,250661
-8.628345,41.157315,276273
-8.627589,41.157567,2966
-8.625276,41.157288,2971
-8.625015,41.157252,2971
-8.624709,41.157036,12223
-8.624448,41.155875,18394
-8.624457,41.157225,2949
-8.625906,41.157603,2951
-8.627058,41.157756,2952
-8.62758,41.157756,2952
-8.627499,41.157639,2952
-8.627922,41.157693,276278
-8.628066,41.157972,274018
-8.628084,41.158341,274021
-8.628903,41.15907,148168
-8.62839,41.157423,225387
-8.628147,41.157504,250667
-8.62803,41.157657,274015
-8.627985,41.158017,274018
-8.627148,41.158719,2652
-8.625393,41.159502,2652
-8.624952,41.159736,2652
-8.624844,41.159808,2652
-8.629236,41.158827,276241
-8.630307,41.157549,276251
-8.62974,41.156244,2934
-8.628363,41.156865,80864
-8.628471,41.156928,80865
-8.628075,41.157585,274014
-8.627967,41.158098,274019
-8.62884,41.159151,148168
-8.625771,41.159403,2652
-8.627616,41.158548,2653
-8.629056,41.158863,276277
-8.630082,41.158449,276246
-8.631702,41.158404,288427
-8.633979,41.158665,164195
-8.633772,41.15862,164195
-8.633538,41.158629,164196
-8.633457,41.158575,164196
-8.633313,41.158584,164196
-8.633115,41.158458,197345
-8.633016,41.158287,197345
-8.632926,41.158224,197345
-8.632791,41.158062,197347
-8.632674,41.157927,259926
-8.632296,41.157549,259926
-8.631837,41.157027,259927
-8.631774,41.156964,259927
-8.63163,41.156802,259928
-8.631468,41.156658,197348
-8.631378,41.156604,197349
-8.631306,41.156667,197349
-8.631198,41.156766,10199
-8.631036,41.15682,10197
-8.630928,41.156901,10197
-8.630748,41.157036,10197
-8.630568,41.157099,10197
-8.630406,41.157207,10197
-8.630073,41.157243,276254
-8.629578,41.157,276257
-8.629056,41.156946,276260
-8.628831,41.156946,276261
-8.62866,41.157009,276263
-8.628507,41.157117,276271
-8.627742,41.157621,2966
-8.625789,41.157324,2971
-8.624979,41.157153,2971
-8.625258,41.156172,10813
-8.623269,41.155785,10801
-8.627958,41.157261,276274
-8.628102,41.157441,276274
-8.628138,41.157576,276275
-8.627985,41.158098,276268
-8.628732,41.15871,134548
-8.629272,41.158818,250687
-8.630298,41.157864,250699
-8.629461,41.156838,208934
-8.628561,41.15736,225368
-8.628309,41.157459,225385
-8.628183,41.157612,250668
-8.628615,41.158674,134547
-8.628642,41.15988,148168
-8.632962,41.159457,52556
-8.627652,41.157657,2952
-8.627913,41.158044,276267
-8.627985,41.158161,276268
-8.629155,41.158827,276241
-8.629254,41.158872,276241
-8.62974,41.158719,276244
-8.63019,41.158188,250696
-8.629866,41.15718,250706
-8.628534,41.156838,80864
-8.627625,41.155875,80864
-8.627364,41.155605,289723
-8.628282,41.156595,80864
-8.628417,41.156775,80864
-8.628381,41.156856,80864
-8.628507,41.157009,80865
-8.628066,41.157639,274014
-8.628165,41.15844,274034
-8.629434,41.158791,225289
-8.629875,41.158629,250692
-8.630343,41.157909,250699
-8.630316,41.157486,225320
-8.628561,41.157414,225370
-8.628192,41.157603,250668
-8.628084,41.157657,274015
-8.628048,41.157864,250670
-8.628057,41.158107,225360
-8.629029,41.158728,250685
-8.629425,41.158755,250688
-8.629731,41.158719,250690
-8.630415,41.158206,231193
-8.632179,41.158341,288430
-8.630172,41.157351,276253
-8.630091,41.157252,276254
-8.629488,41.157,276257
-8.628588,41.157117,274011
-8.628021,41.157711,274015
-8.628003,41.158143,274019
-8.628831,41.158845,276276
-8.629191,41.158908,276241
-8.629785,41.158755,276244
-8.630154,41.158431,276246
-8.631216,41.158314,288427
-8.632962,41.158593,288418
-8.633484,41.15871,288419
-8.623584,41.158683,208984
-8.623944,41.159205,16855
-8.633196,41.158476,197344
-8.632656,41.157846,259926
-8.631837,41.157009,259927
-8.631216,41.156784,10199
-8.63064,41.157072,10197
-8.63046,41.157162,10197
-8.630253,41.157234,10196
-8.629947,41.157144,276255
-8.629524,41.156649,208935
-8.629596,41.156343,2934
-8.629785,41.155938,2936
-8.62992,41.155776,2939
-8.627661,41.155875,80864
-8.628282,41.156685,80864
-8.628345,41.156766,80864
-8.628507,41.157027,80865
-8.628183,41.157306,276273
-8.628102,41.157387,276274
-8.627904,41.157648,276278
-8.627895,41.158377,2653
-8.627454,41.158584,2653
-8.632881,41.157837,48894
-8.632521,41.157846,259926
-8.631693,41.156928,259927
-8.631243,41.156487,197349
-8.624169,41.157207,80863
-8.625213,41.157378,2951
-8.625231,41.157513,2951
-8.625033,41.158152,3587
-8.630136,41.158998,156185
-8.630334,41.157693,276250
-8.628705,41.156973,276262
-8.628597,41.156883,80865
-8.628471,41.156901,80864
-8.628192,41.156505,80864
-8.629326,41.158881,276242
-8.630019,41.158539,276246
-8.630334,41.15718,10197
-8.631819,41.157009,259927
-8.633259,41.158512,164197
-8.627589,41.157576,2966
-8.627958,41.157837,276280
-8.627535,41.158431,2653
-8.627463,41.15862,2653
-8.627247,41.158818,2652
-8.625798,41.159574,2652
-8.624691,41.15979,208974
-8.623647,41.158791,208984
-8.623656,41.158737,208984
-8.624646,41.159664,208975
-8.624628,41.159754,208974
-8.631594,41.158341,288425
-8.630712,41.158161,288433
-8.630379,41.158107,276265
-8.629254,41.157045,274005
-8.628813,41.156964,276261
-8.628039,41.157666,276278
-8.627049,41.158791,2652
-8.62479,41.159754,2652
-8.623845,41.158719,208984
-8.630145,41.157531,276251
-8.630406,41.157198,10197
-8.631441,41.156676,246154
-8.63226,41.157576,259926
-8.633286,41.157648,48894
-8.633286,41.157648,48894
-8.63118,41.158233,288426
-8.630712,41.15817,288433
-8.630226,41.157603,276251
-8.628399,41.156865,80864
-8.627553,41.157639,2952
-8.627931,41.158026,276267
-8.627994,41.158305,276269
-8.629236,41.158782,250687
-8.62956,41.158737,250689
-8.630253,41.158278,231188
-8.632251,41.158512,288430
-8.628156,41.157297,274013
-8.628183,41.157387,274013
-8.628057,41.157657,274015
-8.627958,41.157972,274018
-8.628444,41.158404,274032
-8.628534,41.159637,148168
-8.624484,41.159907,208041
-8.626068,41.159214,2652
-8.627454,41.158665,2653
-8.628192,41.158566,134546
-8.62965,41.158755,276243
-8.630523,41.15826,231194
-8.632242,41.158476,288430
-8.627706,41.155767,80864
-8.628156,41.156397,80864
-8.628309,41.15664,80864
-8.628363,41.157198,276272
-8.628147,41.157342,276274
-8.627976,41.157711,225395
-8.628327,41.158503,274032
-8.629542,41.158827,276243
-8.630577,41.158197,231194
-8.631747,41.158413,288427
-8.632692,41.158584,288431
-8.63361,41.158773,288419
-8.628201,41.157369,274013
-8.628156,41.157477,274013
-8.628021,41.157675,274015
-8.627895,41.157801,276280
-8.628246,41.158575,134546
-8.628795,41.15934,148168
-8.630127,41.159079,156184
-8.630073,41.158926,156185
-8.630028,41.158512,276246
-8.630298,41.157954,276248
-8.629434,41.157072,274004
-8.628651,41.157072,276263
-8.628102,41.15745,276274
-8.627922,41.157612,2962
-8.627238,41.15754,2967
-8.626428,41.157459,2969
-8.625096,41.157243,2971
-8.624979,41.157,10812
-8.625339,41.15565,10814
-8.624241,41.155614,10795
-8.623359,41.155803,10800
-8.631036,41.156937,10197
-8.631135,41.156847,10197
-8.631405,41.156685,246154
-8.631027,41.156163,246161
-8.628048,41.157738,225394
-8.629929,41.158368,250617
-8.62983,41.155848,2938
-8.623422,41.158575,208985
-8.624556,41.159223,208980
-8.624655,41.159448,208977
-8.630199,41.157279,276254
-8.627742,41.155965,80864
-8.630559,41.159601,156181
-8.630154,41.159016,156185
-8.63001,41.158845,156185
-8.630055,41.158548,276246
-8.630262,41.158269,276264
-8.630082,41.157252,276254
-8.6301,41.15718,276254
-8.629515,41.156568,208935
-8.628426,41.157369,225388
-8.628084,41.157774,274016
-8.627832,41.158485,2653
-8.626572,41.15907,2652
-8.625195,41.159673,2652
-8.62839,41.157603,274042
-8.628372,41.157693,274043
-8.628354,41.158548,134546
-8.628759,41.159529,148168
-8.624025,41.157108,80863
-8.624682,41.157198,2949
-8.624772,41.157234,2950
-8.625033,41.156811,10812
-8.625348,41.155803,10813
-8.625411,41.155659,10814
-8.628165,41.157423,274013
-8.628057,41.157603,274014
-8.627958,41.157702,225395
-8.627913,41.157819,276280
-8.627913,41.157909,276266
-8.628237,41.158449,134545
-8.629254,41.158863,276241
-8.630082,41.158557,276246
-8.630235,41.158395,276247
-8.630397,41.158251,231193
-8.632242,41.158503,288430
-8.633538,41.158764,288419
-8.633853,41.158791,288419
-8.630082,41.15718,276254
-8.630343,41.156964,10197
-8.630577,41.157027,10197
-8.630766,41.156964,10197
-8.631117,41.156829,10197
-8.631621,41.156757,197348
-8.631738,41.156901,259927
-8.632071,41.157252,259927
-8.63217,41.157387,259927
-8.63226,41.157486,259926
-8.632314,41.157558,259926
-8.632476,41.157729,259926
-8.632503,41.157801,259926
-8.632575,41.157873,259926
-8.632764,41.158035,259925
-8.632863,41.158161,197345
-8.632989,41.158224,197345
-8.633547,41.15862,164196
-8.627895,41.156082,80864
-8.62848,41.156838,80864
-8.628192,41.157378,274013
-8.627985,41.158008,274018
-8.628957,41.15898,148167
-8.630073,41.157414,189270
-8.630073,41.157225,276254
-8.629677,41.157009,276256
-8.628993,41.156928,276260
-8.627976,41.157486,276275
-8.626158,41.157324,2970
-8.625195,41.157198,2971
-8.624826,41.157324,3586
-8.624484,41.158386,3587
-8.62434,41.158935,3587
-8.623647,41.159214,16853
-8.630928,41.160033,142763
-8.630757,41.15988,142764
-8.630622,41.159601,156181
-8.630361,41.159367,156182
-8.630154,41.159133,156184
-8.629983,41.158863,156185
-8.630091,41.158404,276246
-8.63001,41.15727,276254
-8.629767,41.157126,276256
-8.629506,41.15646,2934
-8.627769,41.155956,80864
-8.627886,41.156028,80864
-8.628147,41.156361,80864
-8.62821,41.156424,80864
-8.62857,41.156883,80865
-8.628624,41.156946,80865
-8.628642,41.157198,189275
-8.627967,41.15763,274015
-8.627913,41.157711,276278
-8.628066,41.158377,276270
-8.628363,41.158701,134547
-8.629155,41.158899,276241
-8.630163,41.158476,276246
-8.63019,41.158395,276247
-8.630289,41.158431,276247
-8.630172,41.157342,276253
-8.630037,41.157315,276254
-8.629605,41.157009,276257
-8.629182,41.156955,276260
-8.628867,41.156982,276261
-8.628588,41.157,276263
-8.627958,41.15754,276275
-8.627949,41.157684,276278
-8.627967,41.157756,276279
-8.628003,41.157927,276266
-8.627445,41.15853,2653
-8.625978,41.159232,2652
-8.624682,41.159808,2652
-8.630802,41.160132,142763
-8.630703,41.159961,142763
-8.630568,41.159691,142764
-8.630325,41.159376,156182
-8.630163,41.159133,156184
-8.630082,41.159034,156185
-8.629965,41.158521,276245
-8.630118,41.158341,276247
-8.630244,41.157729,276250
-8.630037,41.157324,250704
-8.629002,41.157117,225403
-8.628246,41.156604,80864
-8.62749,41.155668,80867
-8.628327,41.15736,276273
-8.627922,41.157639,2962
-8.626635,41.157513,2968
-8.625042,41.157234,2971
-8.624952,41.157027,10812
-8.625321,41.155803,10813
-8.623593,41.155695,10798
-8.623332,41.155803,10800
-8.628453,41.156856,80864
-8.628363,41.157135,276271
-8.62794,41.157594,276278
-8.627922,41.157783,276279
-8.628111,41.158395,134544
-8.629416,41.158809,276242
-8.629857,41.158656,276245
-8.630226,41.158071,276265
-8.62992,41.157189,276255
-8.629578,41.156334,2934
-8.624988,41.157306,2951
-8.627868,41.157792,2956
-8.627985,41.158143,276268
-8.628669,41.158863,134548
-8.628615,41.159835,148168
-8.627544,41.155785,80868
-8.628129,41.156406,80864
-8.628255,41.156919,80864
-8.628075,41.157459,276274
-8.627976,41.157936,274018
-8.628894,41.158701,274028
-8.629263,41.158809,250687
-8.6301,41.158521,276246
-8.631054,41.15826,288427
-8.632818,41.158638,288432
-8.623179,41.157027,80862
-8.624205,41.157216,80863
-8.625357,41.157405,2951
-8.626644,41.157666,2952
-8.627355,41.157738,2952
-8.627886,41.157918,276266
-8.62794,41.158125,276268
-8.627976,41.158359,276270
-8.627355,41.158728,2653
-8.631342,41.159601,128068
-8.630262,41.159124,156183
-8.630028,41.158872,156185
-8.630163,41.158467,276246
-8.63028,41.15763,276251
-8.630163,41.157396,276253
-8.629992,41.157207,276255
-8.628696,41.157126,274010
-8.627904,41.158215,276268
-8.628057,41.158449,134544
-8.628786,41.159115,148168
-8.628669,41.159457,148168
-8.633403,41.158629,128149
-8.63316,41.158836,52556
-8.633025,41.158809,52556
-8.63289,41.159574,52556
-8.627607,41.155776,80868
-8.628399,41.157306,274012
-8.627985,41.157864,274017
-8.62857,41.158692,278840
-8.630298,41.157945,276249
-8.630712,41.157072,10197
-8.631729,41.157117,259927
-8.632602,41.157999,259925
-8.633313,41.158728,288419
-8.63361,41.158701,288419
-8.632098,41.158368,288425
-8.63118,41.158215,288426
-8.630757,41.158152,288426
-8.630298,41.157666,276251
-8.630064,41.157252,276254
-8.628777,41.156982,276261
-8.627652,41.15583,80864
-8.625105,41.157297,2951
-8.62794,41.157828,2958
-8.628039,41.158377,276270
-8.629713,41.158791,276244
-8.631423,41.158359,288427
-8.628633,41.159925,136780
-8.628741,41.159583,136780
-8.628867,41.159187,136780
-8.629083,41.158926,136783
-8.629731,41.158773,276244
-8.630118,41.158062,250697
-8.629758,41.157036,276256
-8.629605,41.156145,2935
-8.628642,41.160051,136779
-8.628759,41.159664,136780
-8.628795,41.159538,136780
-8.62902,41.158944,136783
-8.629524,41.158827,276243
-8.630244,41.15808,276265
-8.629668,41.157054,276256
-8.62875,41.157018,276262
-8.628219,41.156541,80864
-8.628021,41.156316,80864
-8.627481,41.155659,80867
-8.6301,41.158971,156185
-8.63001,41.158845,156185
-8.630037,41.15844,276246
-8.630217,41.158287,276247
-8.630325,41.157864,276249
-8.630388,41.15772,276250
-8.630442,41.157801,276250
-8.630307,41.157765,276250
-8.6301,41.15745,276253
-8.629002,41.157045,274007
-8.628372,41.157207,274012
-8.628075,41.157513,274013
-8.62812,41.158242,274020
-8.628858,41.158863,148165
-8.628642,41.159754,148168
-8.630829,41.160051,142763
-8.630514,41.159664,142764
-8.629965,41.158935,156185
-8.629902,41.158701,276245
-8.630226,41.15817,276264
-8.63019,41.157405,10192
-8.630946,41.156802,10197
-8.624412,41.160006,208041
-8.624376,41.159916,208041
-8.625393,41.159493,2652
-8.627337,41.158629,2653
-8.62758,41.158539,2653
-8.627742,41.158503,2653
-8.629317,41.158863,276242
-8.63028,41.158152,276264
-8.6301,41.157315,276254
-8.629821,41.157081,276256
-8.629776,41.156064,2936
-8.624817,41.157252,2950
-8.626698,41.157576,2952
-8.627751,41.157774,2953
-8.627841,41.157702,2954
-8.62785,41.157585,276278
-8.628039,41.15799,274018
-8.628012,41.158413,226417
-8.629389,41.158845,276242
-8.629569,41.158755,276243
-8.629929,41.158584,276245
-8.630181,41.158305,276247
-8.630433,41.157792,276250
-8.629569,41.157027,276257
-8.630154,41.157414,276253
-8.629461,41.156775,208935
-8.627481,41.155758,80868
-8.628066,41.156406,80864
-8.62848,41.156892,80864
-8.628444,41.157162,274012
-8.628039,41.157711,274015
-8.628021,41.158305,274020
-8.629074,41.158926,276277
-8.629506,41.158899,276242
-8.630397,41.158251,231192
-8.632296,41.158512,288430
-8.62785,41.156073,80864
-8.628111,41.15628,80864
-8.628237,41.156271,80864
-8.628417,41.15655,80864
-8.628597,41.157054,189274
-8.628174,41.157468,274013
-8.628066,41.15844,134544
-8.62893,41.158872,276276
-8.62938,41.158872,276242
-8.630298,41.158296,231188
-8.632026,41.158467,288429
-8.63343,41.15871,288419
-8.625969,41.157405,2971
-8.625744,41.157369,2971
-8.625285,41.15727,2971
-8.625123,41.156595,10813
-8.625375,41.155749,10814
-8.623341,41.155794,10800
-8.623602,41.155983,18371
-8.627643,41.155767,127920
-8.628507,41.156946,80865
-8.628048,41.157567,276275
-8.627913,41.157756,276279
-8.627814,41.157981,276267
-8.627886,41.158098,276267
-8.629119,41.158827,276241
-8.630253,41.158179,276264
-8.630604,41.157216,10197
